gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
UBE2D3,83780.9107579662,0.14880610469961,0.0084143258318995,17.6848517245995,5.4865202532921e-70,4.15137821301281e-68,chr4,102797415,102797417,up
SQRDL,10360.8018205889,0.130557382365126,0.0254510447214557,5.12974550923106,2.90134149111475e-07,2.10634419292062e-06,chr15,45691028,45691030,up
TSC22D1,52509.7012581202,-0.434587782091533,0.0112332450220225,-38.6876437965639,0.0,0.0,chr13,44433965,44433967,down
NRN1,3196.45594346611,0.261915173450794,0.0479009671338426,5.46784729249752,4.55534067867746e-08,3.64123564915618e-07,chr6,5998976,5998978,up
ZCCHC9,3433.91239883012,0.200722825039731,0.0464570466467288,4.32061096276908,1.55597787881615e-05,8.79370094166326e-05,chr5,81312660,81312662,up
ZNF107,9257.22049898534,0.0859643658016576,0.0261596064062369,3.28614905234821,0.001015672497498,0.0041195126772058,chr7,64708654,64708656,up
VPS33A,9271.00011866518,0.183531862480963,0.0253465235122078,7.24090869473942,4.45688388403344e-13,5.60237492745397e-12,chr12,122232246,122232248,up
KLHDC3,23354.2502639644,-0.0569238972600182,0.0158638131516362,-3.58828591309694,0.0003328591551941,0.0014920076790912,chr6,43020667,43021298,down
ATXN2,7551.32039570081,-0.280950638532026,0.0288228540033655,-9.74749545965228,1.89075304434741e-22,4.31495866797116e-21,chr12,111452812,111452814,down
TMEM167B,7822.4739653236,0.187520900099978,0.028388434348346,6.60553864291935,3.9607457229288e-11,4.21694969831224e-10,chr1,109094497,109094499,up
SLC10A7,4612.68167105783,-0.126451434065532,0.0391926960525501,-3.22640304958823,0.0012535669288368,0.0049705794250265,chr4,146442738,146442740,down
AZIN2,467.531358416427,-0.31771864690681,0.125631720281394,-2.52896837036995,0.0114398336098335,0.0350182023716564,chr1,33101833,33101892,down
TRAPPC1,1626.20822075479,-0.379205640653741,0.0663566941645949,-5.71465540029975,1.09926553839221e-08,9.33746700104599e-08,chr17,7930606,7930608,down
C11orf30,7579.56873471601,0.0791922901909192,0.0293637043849668,2.69694481161794,0.0069978866992661,0.0228670985286081,chr11,76550144,76550146,up
PTGR1,8760.4602208373,-0.0798219635778564,0.0264143336018245,-3.02191850762204,0.0025117815912264,0.0092534010074324,chr9,111563121,111563123,down
CDC5L,27021.6985161816,0.0701943328084973,0.0151092265680697,4.64579258853916,3.38773245233709e-06,2.11556833872509e-05,chr6,44446709,44446711,up
ABI1,19487.4701368254,0.112611871579594,0.0177611784098763,6.3403378413774,2.29261865446004e-10,2.2951218347507103e-09,chr10,26748570,26748572,up
TLCD1,4343.65774374055,0.184532756922157,0.0398640385917446,4.62905323798205,3.67341328832523e-06,2.28026654421049e-05,chr17,28724510,28724512,up
ROMO1,6583.28497491333,-0.133002728455712,0.0314586551349541,-4.22785805321762,2.35926548346603e-05,0.0001292124774799,chr20,35700904,35700906,down
SUGP2,18086.72590736,0.0493270768888201,0.0174770087994442,2.82239812629657,0.0047665963188303,0.0162860448973275,chr19,18994366,18994368,up
ACADVL,52827.9309894038,-0.0686967733484832,0.0102790691112263,-6.68317068453756,2.33826960164544e-11,2.53983332967579e-10,chr17,7225095,7225097,down
NDUFB9,25736.7372393555,0.112119256955035,0.0150394498917962,7.45501050648094,8.98606693592655e-14,1.19510089872259e-12,chr8,124549890,124549892,up
SLC38A1,66151.9605806593,0.0326053878900512,0.0094096769815393,3.46509109228925,0.0005300519090491,0.0022924303846697,chr12,46196127,46196129,up
PMS2CL,4704.47487708109,0.178992703435427,0.0376908722518092,4.74896686496384,2.04458434502609e-06,1.31635424146723e-05,chr7,6751249,6751601,up
WEE1,12371.9343075669,0.202166949385385,0.021991177930936,9.19309324949744,3.8170387990987705e-20,7.6179492652435995e-19,chr11,9588600,9588602,up
NSA2,35931.6308078754,0.176323569761117,0.0125767856507074,14.0197642432746,1.18006017412489e-44,5.4258400985500695e-43,chr5,74776649,74776651,up
SLC6A6,1852.64480703856,-0.213239952595856,0.0625980232251421,-3.40649658902024,0.0006580237268895,0.0027893978327514,chr3,14485005,14485007,down
FOXP1,13381.660004258,-0.0523776826042166,0.0211490976494699,-2.4765918372659,0.0132643495197485,0.0397981551423136,chr3,70959247,70959249,down
LAMA1,234.887487774464,-1.27898143072208,0.184488280261691,-6.93258904526553,4.13207283281395e-12,4.73578082684346e-11,chr18,6942079,6942081,down
JAGN1,3202.7562151054,0.236634577319312,0.0468811221256588,5.04754507976672,4.47523197451948e-07,3.16351205382472e-06,chr3,9893375,9893377,up
AK4,28348.8487856625,-0.0391729333450958,0.014510839285133,-2.69956358659628,0.0069430486379507,0.0227164775650164,chr1,65226175,65226177,down
EI24,16260.4643120012,-0.150777473862042,0.0184916287548071,-8.15382332520851,3.52595864763603e-16,5.54023361297407e-15,chr11,125583681,125583683,down
BTRC,7170.07738149789,0.118299954111447,0.0306904804563024,3.85461395040343,0.0001159123869056,0.0005712065680362,chr10,101550858,101550860,up
DEFB132,785.462111898041,-0.747400726677625,0.105670384237799,-7.07294415619501,1.51680540184979e-12,1.80890939545775e-11,chr20,259304,259306,down
SDC3,3487.17828470603,-0.134336540358982,0.0451949380828092,-2.97238022791052,0.0029550047928393,0.010686695987468,chr1,30873211,30873213,down
FAR2P2,237.32824497169,-0.670733332538711,0.1895175619301,-3.53916188931398,0.0004013996071691,0.0017784581230657,chr2,130427704,130428546,down
PKN2,25560.1276284437,0.0931416476410403,0.0154922092132037,6.01216045815194,1.8306698363885102e-09,1.68048590929256e-08,chr1,88833446,88833448,up
GALNT3,15847.6721780265,0.148884067472042,0.0191909038487958,7.75805395332565,8.62424639895718e-15,1.2423856619274099e-13,chr2,165748781,165748783,up
DDX59,5070.17235006009,0.105144527233269,0.0372450418863552,2.82304763018106,0.0047569503955992,0.0162637828068008,chr1,200644254,200644256,up
DSC2,39386.0173662066,-0.0597661227731164,0.0122273764380222,-4.88789423275364,1.01920257786842e-06,6.86827089547562e-06,chr18,31068015,31068017,down
UTP18,8083.4769443989,0.108048035854301,0.0276589307852504,3.90644297471976,9.3664734983126e-05,0.0004683837742001,chr17,51296987,51296989,up
AKAP9,56402.4721503068,0.0923507400889053,0.0101587936765928,9.09071913742018,9.83861229900815e-20,1.91932978604055e-18,chr7,92110157,92110159,up
LOC727751,2147.51317798915,-0.224274431921935,0.0588003108653211,-3.81417085422598,0.0001366409152808,0.0006639095843151,chr15_KI270850v1_alt,94611,96613,down
ZIC2,1242.17735738845,0.267177645139452,0.0761901861673285,3.50671994097347,0.000453666346295,0.0019907931699607,chr13,99985680,99985682,up
NPNT,76.2324732770471,-1.16519995184572,0.34844121331742,-3.34403597310476,0.0008256903016996,0.0034138023163376,chr4,105968988,105968990,down
PDCL,11273.4869796227,0.0654835103700753,0.0239519441321457,2.73395387066682,0.006257881083358,0.0207182651755103,chr9,122820085,122820087,up
SLC4A1AP,7058.1513177615,0.199414480762544,0.0308815470403944,6.45739931687038,1.06517571079477e-10,1.09301473365096e-09,chr2,27694681,27694683,up
GTF3C3,11575.607551571,0.0782319842558889,0.0245180628090054,3.190789780796,0.0014188447567644,0.0055427401563127,chr2,196780535,196780537,up
U2SURP,28505.9540806939,0.0607604995100067,0.0138557355959663,4.38522365623773,1.1586666738476e-05,6.68398869180702e-05,chr3,143056448,143056450,up
MYO5B,10341.1156351397,-0.0614744215869205,0.025625503821017,-2.39895465143993,0.01644195080188,0.0476569153191712,chr18,49826471,49826473,down
WWC1,12701.9264169603,-0.16134559017596,0.0212947627534189,-7.57677331484035,3.54254956162844e-14,4.87789046087478e-13,chr5,168469015,168469017,down
CORO1B,7024.62815881469,-0.134606354590986,0.0317793904242766,-4.23564935619908,2.2789216552485e-05,0.0001251640304452,chr11,67438376,67438378,down
REEP1,1508.83406036995,0.1864604702686,0.0712031450865213,2.61871115443041,0.0088262647778243,0.0278943611297543,chr2,86217100,86217102,up
RNU6-15P,1553.75889139364,0.199354206248374,0.0675442335273921,2.95146152139735,0.0031627394995349,0.0113301817005864,chr10,21321961,21322067,up
SMARCA2,15409.5275314131,0.0609851072791376,0.0199457860152977,3.05754344463358,0.0022315929035459,0.0083354513749272,chr9,2192737,2192739,up
ZNF398,8891.14451748661,0.0983855872339054,0.0278101745410533,3.53775511508095,0.0004035441360576,0.0017864363671487,chr7,149179799,149179801,up
RAB32,1114.72832487541,-0.275070410615236,0.0808096126712366,-3.40393180368682,0.0006642333472056,0.0028141900469949,chr6,146554603,146554605,down
ZMYM5,3588.05836568873,0.150931855396117,0.0447670849995788,3.37149169747231,0.000747622921326,0.0031275358225198,chr13,19824477,19824479,up
SPHK2,859.270283367935,-0.268253528635803,0.0946540674551978,-2.83404121817348,0.0045963403109656,0.0157769558306589,chr19,48629771,48629773,down
FAM107B,5407.28244572749,-0.173101818276711,0.037058212874067,-4.67107841559854,2.99622521832711e-06,1.89537997070068e-05,chr10,14521190,14521192,down
CCDC47,63200.6475168457,0.14523570137445,0.0094782356671142,15.3230734574749,5.36209169243325e-53,2.96379160318997e-51,chr17,63746881,63746883,up
SLC27A4,2866.16908349802,-0.201438005435475,0.0509059411052964,-3.95706279192071,7.58769905286548e-05,0.000386122968126,chr9,128360489,128360491,down
USP36,3007.61975554586,0.147763451779303,0.0499425933490408,2.95866597768777,0.0030897380329782,0.0111120781541376,chr17,78798420,78798422,up
UQCRHL,9528.53838606401,-0.158279999263299,0.0251638743510644,-6.28996938448805,3.17528587576126e-10,3.1304984785256603e-09,chr1,15807374,15807376,down
ZNF512,10725.5385750078,0.126917593045229,0.0233821454657593,5.42797038154975,5.69984954114026e-08,4.50753702677591e-07,chr2,27621459,27621461,up
KLHL18,10276.5825032233,0.0912740434965727,0.0241396439298542,3.78108491416857,0.0001561463993851,0.0007504945813187,chr3,47343939,47343941,up
GCSH,8163.07591063964,-0.0908476757239708,0.0282864161610172,-3.21170682092885,0.0013194895564624,0.0052041709809159,chr16,81096131,81096375,down
SACS,69898.3362833092,0.164057880540222,0.0092189558203894,17.7957117635142,7.62918487544061e-71,6.00586387138853e-69,chr13,23330136,23330138,up
H2AFV,28212.4448554372,-0.039465285813694,0.0139174478258241,-2.83566975120722,0.0045729705826146,0.0157071160139301,chr7,44834557,44834559,down
RNF31,3488.81007966218,-0.124557415682264,0.0456157586494791,-2.7305786283067,0.0063223249589,0.0209094163238648,chr14,24160571,24160573,down
CARNS1,634.776445018687,-0.326462766377767,0.110796941518086,-2.94649619298812,0.0032139637531222,0.0114951934419266,chr11,67424599,67424601,down
CHSY1,15159.2743442403,-0.201977505592057,0.0199542688834415,-10.1220198430654,4.41214898172525e-24,1.07288870792748e-22,chr15,101177388,101177390,down
CAMSAP2,32426.5697965773,0.0471082316249123,0.0132687551516309,3.55031282788589,0.0003847736352762,0.0017096541200259,chr1,200858057,200858059,up
HNRNPDL,34961.1344751,-0.0749891108637999,0.0125178356505042,-5.99058119610153,2.09092450602405e-09,1.90815224094829e-08,chr4,82426059,82426061,down
BMPR2,49705.3353047913,-0.165538031918042,0.0105443324647274,-15.6992424576705,1.53058870033784e-55,8.868879580730821e-54,chr2,202559944,202559946,down
SURF4,31089.7425382792,0.0331235418452126,0.0131947230593346,2.51036279399433,0.0120607181193084,0.0366667472841156,chr9,133363493,133363495,up
STARD5,214.169942558932,-0.470201252969581,0.187354639563887,-2.50968566385166,0.0120838673470837,0.0367299610645464,chr15,81313256,81313258,down
ZNF184,8232.53617470694,0.150527124184567,0.0277561461073663,5.42319973393633,5.85415155518423e-08,4.62252585059051e-07,chr6,27451303,27451305,up
DYNLL2,15445.2529348977,-0.105367103528001,0.0196695862816603,-5.35685408016154,8.46834569848735e-08,6.58006502504099e-07,chr17,58089277,58089279,down
CENPT,2410.31442347719,0.142777927218608,0.0564253984574206,2.5303840313392,0.0113937742924226,0.0349183562516694,chr16,67828267,67828269,up
FASTKD5,7237.46606361175,0.185792780520198,0.0301331066294168,6.16573600608512,7.01560464565637e-10,6.684121614416011e-09,chr20,3146776,3146778,up
COA4,6378.5385774055,0.120633292832769,0.031506839334784,3.8287970288276,0.0001287711508738,0.0006290053051304,chr11,73873115,73873117,up
PET100,5874.13033902515,-0.085688921863139,0.0349677887942838,-2.45051016429001,0.0142653934959141,0.0424584090931474,chr19,7631473,7631624,down
GDF11,3779.44058528856,0.163449710956345,0.0427783427200017,3.82085187418729,0.0001329915132493,0.0006475909768876,chr12,55749880,55749882,up
DYNLT1,3909.20477483682,-0.125310213802512,0.0420282893726173,-2.98156826444989,0.0028677610352353,0.0104171035320934,chr6,158637130,158637132,down
PHB2,24084.8969011875,-0.0545142172047471,0.0164434162399017,-3.31526103878964,0.0009155758303861,0.0037535719274668,chr12,6965685,6965687,down
ZNF618,5735.39707125635,-0.115645798830707,0.0346872290611689,-3.33395898031441,0.0008561928330607,0.0035296158923347,chr9,114050165,114050167,down
PTPRA,30550.4232079521,-0.141632279667101,0.0132828865397926,-10.662763642737,1.52011984494728e-26,4.178855030545541e-25,chr20,3038131,3038133,down
TMEM51,359.60929610708,0.37214044720407,0.143157609747505,2.59951565173821,0.009335542110307,0.0293254927193381,chr1,15219741,15219743,up
AHSA2,3420.66556516274,0.119096587408401,0.0457103450654624,2.6054624448326,0.0091750331275828,0.0288911598706331,chr2,61186784,61186786,up
ZNF528-AS1,1011.48750080258,0.254592216720202,0.0841855773993877,3.02417854203675,0.0024930926025864,0.0091954175098237,chr19,52397462,52397757,up
EFTUD1,13651.8374430118,0.135469109100445,0.0208156670415255,6.50803593419302,7.613970750562029e-11,7.890888436769311e-10,chr15,82130373,82130375,up
CLGN,20399.4070883131,-0.093455305007492,0.0166455336404714,-5.61443730348589,1.97202913803595e-08,1.6367421818193e-07,chr4,140389224,140389226,down
ATG13,7305.32644972405,-0.0869064825428783,0.0320754175982205,-2.70944196678829,0.0067396494451024,0.0221346219765722,chr11,46672330,46672332,down
SEL1L,71439.8222887277,-0.0533617085291267,0.0090294241868108,-5.90975763516255,3.4261144067673602e-09,3.04984838710924e-08,chr14,81499444,81499446,down
MRPS18C,5689.26858184401,0.283431513653772,0.0341578139607811,8.29770646269106,1.06140536287062e-16,1.7269441953094301e-15,chr4,83461027,83461029,up
PRPF6,22304.7586717975,-0.0516780074085435,0.0160090512206683,-3.22804935134601,0.0012463746941487,0.0049458356307779,chr20,64032991,64032993,down
BVES,1905.71785173694,-0.167471840189272,0.0632864668580042,-2.64625043083901,0.0081389537259999,0.0259856353394429,chr6,105101089,105101091,down
BCKDK,4194.75400365238,-0.154093489131197,0.0402880690933613,-3.82479211833432,0.0001308824763167,0.0006383182598087,chr16,31112029,31112031,down
LTBP4,975.563854129241,-0.248826558592376,0.09230622834688,-2.69566380350094,0.0070248528729738,0.0229455955010567,chr19,40629548,40629550,down
DDIT3,2098.09672380208,0.212001274652028,0.0610195656966036,3.47431634807306,0.0005121568251239,0.0022211987849767,chr12,57516809,57516811,up
TTC37,42595.3378501913,0.0746364945179351,0.0115917872732195,6.43873914856665,1.20470032254379e-10,1.22970949099476e-09,chr5,95464607,95464609,up
PCAT1,2744.56494013289,0.395671108134356,0.0520069477283686,7.60804325993019,2.78276706326225e-14,3.85555468578388e-13,chr8,127019644,127021014,up
ICK,25143.5324043558,0.102446132260718,0.0153197489418224,6.68719393834476,2.27490319553543e-11,2.4744533223175603e-10,chr6,53005149,53005151,up
APPL1,40323.7747306779,0.177868045451415,0.011825986952937,15.0404398515966,3.9889083853044e-51,2.09343821554679e-49,chr3,57269685,57269687,up
LOC100130872,729.799895142717,-0.499774889369926,0.104471571905705,-4.78383621738763,1.71980836560294e-06,1.11974323285936e-05,chr4,1208576,1208962,down
WNT7B,1108.34141960022,-0.564535016563786,0.0867574639520396,-6.50704839500457,7.664172744207209e-11,7.932473856991831e-10,chr22,45922856,45922858,down
KCTD5,5521.96939107418,0.147733953013194,0.0362288057006298,4.07780356421261,4.54631512481426e-05,0.0002383565888008,chr16,2707325,2707327,up
ZNF490,10659.0564602603,0.137816469060475,0.0243450425098112,5.66096645774735,1.50522849214002e-08,1.26071985529213e-07,chr19,12580485,12580487,up
ZNF180,1369.20538535718,0.179775819933916,0.0721862396587901,2.490444450129,0.0127583438217936,0.0384799352071009,chr19,44476402,44476404,up
POM121,4906.20376163563,-0.0995228342638769,0.0376252202174301,-2.64510968145171,0.0081664441623644,0.0260520599997493,chr7,72948468,72948470,down
TOR1B,6159.17038838508,0.132611017415595,0.033638894703207,3.94219306506979,8.07399414026011e-05,0.0004082871451407,chr9,129809581,129809583,up
ALKBH5,40528.3561553185,-0.118274305863002,0.0126681181892893,-9.33637530813391,9.96885001727331e-21,2.07455894818744e-19,chr17,18208394,18208396,down
FZD6,16852.4666762852,0.118024358407573,0.018715787467069,6.30613906121984,2.86082019515135e-10,2.83301171422009e-09,chr8,103331507,103331509,up
SNRPB2,12588.7513235161,0.161312299161766,0.0216986416109938,7.43421187619579,1.05193245271588e-13,1.3930731640172e-12,chr20,16741003,16741005,up
HPS5,10692.5152688286,0.112727229406646,0.0233771417165685,4.82211344626237,1.42045115826592e-06,9.37365461638056e-06,chr11,18279882,18279884,up
LTA4H,29416.6854709496,0.0757524241062846,0.0135631761844923,5.58515373359949,2.33493572992532e-08,1.92157567171837e-07,chr12,96000989,96000991,up
RNF41,23722.8976839058,-0.185221768508409,0.0151317023210129,-12.2406431595735,1.88532700415314e-34,6.57418165855369e-33,chr12,56221760,56221931,down
NOB1,6464.40379614189,0.191896515058785,0.031399176717517,6.11151422170025,9.86902056263204e-10,9.283550000588141e-09,chr16,69742332,69742334,up
EPRS,148046.359545289,0.0344691622966739,0.0072025742912699,4.78567258076781,1.70415678132042e-06,1.11048042434956e-05,chr1,219968806,219968808,up
RAP1B,9959.59145592465,0.210348028492291,0.0244935554046282,8.58789281577898,8.857884530765879e-18,1.5495830098883001e-16,chr12,68657185,68657187,up
NDUFS1,66271.6422216131,-0.0294782677563611,0.0095710257858526,-3.07994862995085,0.002070363007643,0.0078042921886655,chr2,206124185,206124187,down
OTUB2,2451.5890017073,0.14948010361917,0.0556357959390784,2.68676130351135,0.0072148490919676,0.0234580418849603,chr14_KI270847v1_alt,1160482,1160484,up
ZNF302,7470.87302271553,0.0932192993769615,0.0313003521129005,2.97821887244972,0.0028992886432484,0.0105095842051893,chr19,34685235,34685237,up
CCDC28B,1691.74820916038,0.166977949641405,0.0656169093177254,2.54473963156168,0.0109359246987214,0.0337407478778644,chr1,32204796,32204798,up
KIF22,4840.44485918549,-0.144257412206573,0.0388731289603713,-3.7109802082985,0.0002064582472018,0.0009684215164417,chr16,29805308,29805310,down
ARHGAP21,20875.1185525879,0.159107831139594,0.0170915470672712,9.30915326233232,1.28855468231256e-20,2.6531970717577203e-19,chr10,24584412,24584414,up
TXLNGY,10244.5572400523,0.0858843830354228,0.0274477590787262,3.12901256489054,0.0017539480798772,0.006715497106619,chrY,19603797,19607170,up
RPS24,146564.245400479,-0.0959862019903117,0.007631719187775,-12.5772712056895,2.8158960233649198e-36,1.04752676172289e-34,chr10,78040204,78040206,down
SIM2,2124.59513780495,-0.156808821207678,0.0590162917188907,-2.65704293917003,0.007882940182741,0.02529258720222,chr21,36748090,36748092,down
TNKS2-AS1,86.1664805268092,-1.03061519070937,0.354581719066697,-2.90656606161785,0.003654197298083,0.0128835044752818,chr10,91797813,91798196,down
TGOLN2,20280.9797289379,0.0754420022288345,0.0166916728761694,4.51973884154791,6.19159614216811e-06,3.72907299335295e-05,chr2,85322736,85322738,up
NCAPD3,15378.7287241973,-0.135495197502902,0.0193426107122189,-7.00501082913842,2.46966731455078e-12,2.8834984593185797e-11,chr11,134152944,134152946,down
USP47,44375.0163998034,-0.0942680312877318,0.0115929100847041,-8.13152440577544,4.2392515180761003e-16,6.640925971080631e-15,chr11,11956173,11956175,down
ARHGAP32,19826.6558337165,0.148249913461109,0.0174921970687042,8.47520256482517,2.34670845947181e-17,4.0063685386404297e-16,chr11,128968907,128968909,up
AARS2,6006.83842771935,0.127066418759902,0.0344428271047211,3.6891982871663,0.0002249618394061,0.0010482750944167,chr6,44300547,44300549,up
PSEN2,6451.41996797888,-0.150920799561081,0.0312462009285224,-4.83005277685826,1.36496866062547e-06,9.03046116857777e-06,chr1,226895577,226895579,down
HIST1H2AM,17452.1452322268,0.0552639675235271,0.0178519921876703,3.09567509007179,0.0019636540097764,0.0074326068602198,chr6,27892757,27892759,up
HIST1H3B,8146.86657641818,-0.355353935534746,0.028110677878384,-12.6412439099521,1.25059648964288e-36,4.7544018253813703e-35,chr6,26031650,26031652,down
HACE1,5456.86395287574,0.0967515300451163,0.0343969956007441,2.81279013923597,0.0049113693197886,0.0167330084344362,chr6,104859567,104859919,up
JUP,10829.0562734755,-0.208233679778469,0.0233211031764082,-8.92898068343179,4.2995193210334e-19,8.09379319528352e-18,chr17,41755744,41755746,down
FAN1,18391.1167884314,-0.0498032214488438,0.017415567647948,-2.85969555834213,0.0042404787805893,0.0146880761673437,chr15_KI270905v1_alt,3196570,3196572,down
HCFC1,12200.9469457694,-0.139882437789323,0.0224016677926116,-6.24428676848153,4.25738278396604e-10,4.165714089998661e-09,chrX,153949347,153949349,down
AFG3L2,49040.6381747738,0.0757616740059729,0.0119406398902088,6.34485879337981,2.22629551359641e-10,2.2301586227781e-09,chr18,12329565,12329567,up
ABCG1,3239.48062868196,0.251970738745908,0.0465980082875257,5.40732851050548,6.39717447346193e-08,5.02584468335943e-07,chr21,42296390,42296392,up
NDUFV1,21301.5592487559,-0.0422142789080047,0.0160708026693625,-2.62676854271145,0.0086199945403655,0.0273589604766194,chr11,67612456,67612458,down
RFC1,32415.6908676288,0.071230167407118,0.0130178819587633,5.47171710672701,4.4569589322258e-08,3.56625353575993e-07,chr4,39288761,39288763,up
LRRC58,67587.07488282,0.227550106165231,0.0096825058813376,23.5011585796005,3.9689854483356297e-122,6.00626953235024e-120,chr3,120331200,120331202,up
UBE2G1,19587.5389031844,-0.255885151479118,0.018473171181348,-13.8517176594715,1.2420605177844699e-43,5.5472771606609194e-42,chr17,4282835,4282837,down
FIP1L1,11542.9863507766,0.230660522112815,0.0236073720597107,9.77069881092226,1.50410991792051e-22,3.4630075761635e-21,chr4,53459447,53459449,up
UHRF1BP1L,17301.9750924916,0.0721143235895086,0.0183511589061255,3.92968770846605,8.50562565706718e-05,0.0004284976959169,chr12,100070150,100070152,up
SNHG8,6960.82952352937,-0.179864712185958,0.0304472936390095,-5.90741214370242,3.4752355480195202e-09,3.09004543565204e-08,chr4,118279624,118279823,down
PEX11A,4739.85229875843,0.123744992280967,0.0395200625280892,3.13119424325341,0.0017409696792843,0.006669081934383,chr15,89683377,89683379,up
RLN1,6031.81079768823,-0.129066511099151,0.035098424638331,-3.67727362208153,0.0002357401278438,0.0010937455260396,chr9,5335251,5335253,down
TOM1L1,18115.9107519185,0.0854656704214869,0.0183131138932912,4.66691087706261,3.05761874102966e-06,1.93108198202712e-05,chr17,54960624,54960626,up
MAP2K7,3275.51584791962,0.117853446272373,0.0464863717921383,2.53522573883265,0.0112374884945105,0.0344800655834519,chr19,7912429,7912431,up
RPS19,44513.788742289,0.142944375502697,0.0117068230797622,12.2103472930933,2.7371828699695797e-34,9.459971040846069e-33,chr19,41871375,41871377,up
ARID1B,9362.57581537458,0.0715063542584726,0.0252948862999237,2.82690949508985,0.0046999609247827,0.0160901144156794,chr6,157207889,157207891,up
INVS,6966.61934321804,0.0884123497410307,0.0313334116073836,2.82166368759528,0.0047775249506718,0.0163126574821735,chr9,100300568,100301144,up
ADAM15,14673.0662850447,-0.102204070641417,0.0201410640888795,-5.07441266213177,3.88694707200857e-07,2.76647689549761e-06,chr1,155062500,155062502,down
TCP1,101759.472042764,0.0201902006368487,0.007866229400412,2.56669359728959,0.0102673292961011,0.0319434853769117,chr6,159779045,159779047,up
SLF2,7066.77987084199,0.15357670569829,0.0319801944979867,4.80224426739988,1.56897131665457e-06,1.02797628889007e-05,chr10,100913300,100913302,up
EPPK1,62511.3746504561,-0.0831245068956642,0.0097739828530999,-8.50467083327246,1.8211155012558702e-17,3.12618142269551e-16,chr8,143857987,143857989,down
ICE2,15892.4510339105,-0.0521391734134897,0.0217893211393991,-2.39287736776767,0.016716827407593,0.0483064866151561,chr15,60453576,60453578,down
PFN2,13554.1817794024,0.0628209400660119,0.0208853740517744,3.00789154698787,0.0026306700010302,0.0096412540103593,chr3,149966167,149966169,up
NRP1,248707.355938321,-0.0336072918937871,0.0069700507528256,-4.82167104452758,1.423605753096e-06,9.38255512621875e-06,chr10,33180076,33180078,down
IFT57,14810.5552794164,-0.167409186617237,0.0202374375785614,-8.2722521548174,1.3145192201372e-16,2.1232550346402603e-15,chr3,108162477,108162479,down
PRKCE,1251.52997607079,0.301394814244377,0.0763050416231883,3.94986763433972,7.8194423580528e-05,0.0003971379864287,chr2,46184879,46184881,up
ARL8B,12282.7076802487,0.101439091726128,0.0228669897843201,4.4360491994309,9.16249155818586e-06,5.3549214817189e-05,chr3,5178711,5178713,up
PRKAR2B,7094.07591673398,0.0991070172011362,0.0313273492889919,3.16359409431302,0.0015583396840301,0.006027255745652,chr7,107159580,107159582,up
SAT1,24619.5962811673,-0.0855076600877699,0.0152572312676902,-5.60440217412495,2.08974975812762e-08,1.72709064050558e-07,chrX,23785686,23786223,down
FAM84B,17121.1679810616,0.115515408433388,0.0184797365735234,6.25092289458776,4.08034296502975e-10,3.994994082658211e-09,chr8,126556457,126556459,up
ETFDH,14750.6641704094,0.049135347967847,0.0197693930081911,2.48542522006056,0.0129396769906837,0.0389514764877919,chr4,158708525,158708527,up
RELN,18462.1747985706,-0.0777769818487232,0.0175518741210983,-4.43126365379016,9.36824578933e-06,5.4690204913216e-05,chr7,103472812,103472814,down
RNASET2,7009.97849089895,-0.125264247450437,0.030787209498934,-4.06871065904086,4.72740084907497e-05,0.0002471854982708,chr6,166929588,166929590,down
CCDC83,794.457634896521,0.338618254726116,0.09531255824661,3.55271394405322,0.0003812788331784,0.0016946088316943,chr11,85919508,85919510,up
ATF4,33047.1160800677,0.0366794461451625,0.0132831977158715,2.76134157826589,0.0057564436285513,0.0192461790729793,chr22,39522600,39522602,up
RALA,10098.7365405434,0.0668907574589067,0.0243363889108984,2.74859009295958,0.0059852183919363,0.0199043309313231,chr7,39706243,39706245,up
ANKRD52,7178.25605652654,-0.14189483081593,0.0308168944242149,-4.60444939268228,4.13558565724847e-06,2.550905169748e-05,chr12,56243142,56243144,down
NDUFAF2,5790.81740353954,0.178747146491181,0.0341528054205306,5.23374710481994,1.66107685207964e-07,1.24596751171152e-06,chr5,61152953,61152955,up
ZNF766,17804.5122127207,0.20149303509228,0.0181157601917455,11.1225271785222,9.74712341214363e-29,2.83978341355295e-27,chr19,52291196,52291198,up
FIGNL1,18079.7181688164,0.178086300993716,0.0178220343591505,9.99247882732763,1.64417815088075e-23,3.91264195996615e-22,chr7,50445263,50445265,up
WDR43,20428.274047918,0.148942274964494,0.0164703549974911,9.0430518945816,1.5235750262851102e-19,2.94274646031054e-18,chr2,28946777,28946779,up
HBEGF,767.826857521636,0.473786387008863,0.0974774498416844,4.860471706824,1.17106380480803e-06,7.83406503242177e-06,chr5,140334676,140334678,up
FMN1,148.522589955019,-1.0051545981061,0.23579193342371,-4.2628879771721,2.01801699002257e-05,0.0001123386815124,chr15_KI270905v1_alt,4988908,4988910,down
GOLGA8A,11117.1161424846,0.144906527943985,0.0237737018631642,6.09524460170453,1.0927023940360901e-09,1.02110025274823e-08,chr15,34437398,34437466,up
GRPEL2,19161.9734267783,0.0976894094092781,0.0172183180215321,5.673574462216,1.39848270972969e-08,1.17510242569038e-07,chr5,149351280,149351282,up
FTSJ2,6434.90103391776,0.141511087176681,0.0323994873944637,4.36769524942736,1.2556453029276e-05,7.19549387379874e-05,chr7,2235122,2235124,up
