gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
WEE1,12371.9343075669,0.202166949385385,0.021991177930936,9.19309324949744,3.8170387990987705e-20,7.6179492652435995e-19,chr11,9588600,9588602,up
NSA2,35931.6308078754,0.176323569761117,0.0125767856507074,14.0197642432746,1.18006017412489e-44,5.4258400985500695e-43,chr5,74776649,74776651,up
SLC6A6,1852.64480703856,-0.213239952595856,0.0625980232251421,-3.40649658902024,0.0006580237268895,0.0027893978327514,chr3,14485005,14485007,down
LAMA1,234.887487774464,-1.27898143072208,0.184488280261691,-6.93258904526553,4.13207283281395e-12,4.73578082684346e-11,chr18,6942079,6942081,down
JAGN1,3202.7562151054,0.236634577319312,0.0468811221256588,5.04754507976672,4.47523197451948e-07,3.16351205382472e-06,chr3,9893375,9893377,up
EI24,16260.4643120012,-0.150777473862042,0.0184916287548071,-8.15382332520851,3.52595864763603e-16,5.54023361297407e-15,chr11,125583681,125583683,down
BTRC,7170.07738149789,0.118299954111447,0.0306904804563024,3.85461395040343,0.0001159123869056,0.0005712065680362,chr10,101550858,101550860,up
DEFB132,785.462111898041,-0.747400726677625,0.105670384237799,-7.07294415619501,1.51680540184979e-12,1.80890939545775e-11,chr20,259304,259306,down
SDC3,3487.17828470603,-0.134336540358982,0.0451949380828092,-2.97238022791052,0.0029550047928393,0.010686695987468,chr1,30873211,30873213,down
FAR2P2,237.32824497169,-0.670733332538711,0.1895175619301,-3.53916188931398,0.0004013996071691,0.0017784581230657,chr2,130427704,130428546,down
GALNT3,15847.6721780265,0.148884067472042,0.0191909038487958,7.75805395332565,8.62424639895718e-15,1.2423856619274099e-13,chr2,165748781,165748783,up
DDX59,5070.17235006009,0.105144527233269,0.0372450418863552,2.82304763018106,0.0047569503955992,0.0162637828068008,chr1,200644254,200644256,up
UTP18,8083.4769443989,0.108048035854301,0.0276589307852504,3.90644297471976,9.3664734983126e-05,0.0004683837742001,chr17,51296987,51296989,up
LOC727751,2147.51317798915,-0.224274431921935,0.0588003108653211,-3.81417085422598,0.0001366409152808,0.0006639095843151,chr15_KI270850v1_alt,94611,96613,down
ZIC2,1242.17735738845,0.267177645139452,0.0761901861673285,3.50671994097347,0.000453666346295,0.0019907931699607,chr13,99985680,99985682,up
NPNT,76.2324732770471,-1.16519995184572,0.34844121331742,-3.34403597310476,0.0008256903016996,0.0034138023163376,chr4,105968988,105968990,down
SLC4A1AP,7058.1513177615,0.199414480762544,0.0308815470403944,6.45739931687038,1.06517571079477e-10,1.09301473365096e-09,chr2,27694681,27694683,up
WWC1,12701.9264169603,-0.16134559017596,0.0212947627534189,-7.57677331484035,3.54254956162844e-14,4.87789046087478e-13,chr5,168469015,168469017,down
CORO1B,7024.62815881469,-0.134606354590986,0.0317793904242766,-4.23564935619908,2.2789216552485e-05,0.0001251640304452,chr11,67438376,67438378,down
REEP1,1508.83406036995,0.1864604702686,0.0712031450865213,2.61871115443041,0.0088262647778243,0.0278943611297543,chr2,86217100,86217102,up
RNU6-15P,1553.75889139364,0.199354206248374,0.0675442335273921,2.95146152139735,0.0031627394995349,0.0113301817005864,chr10,21321961,21322067,up
RAB32,1114.72832487541,-0.275070410615236,0.0808096126712366,-3.40393180368682,0.0006642333472056,0.0028141900469949,chr6,146554603,146554605,down
ZMYM5,3588.05836568873,0.150931855396117,0.0447670849995788,3.37149169747231,0.000747622921326,0.0031275358225198,chr13,19824477,19824479,up
SPHK2,859.270283367935,-0.268253528635803,0.0946540674551978,-2.83404121817348,0.0045963403109656,0.0157769558306589,chr19,48629771,48629773,down
FAM107B,5407.28244572749,-0.173101818276711,0.037058212874067,-4.67107841559854,2.99622521832711e-06,1.89537997070068e-05,chr10,14521190,14521192,down
CCDC47,63200.6475168457,0.14523570137445,0.0094782356671142,15.3230734574749,5.36209169243325e-53,2.96379160318997e-51,chr17,63746881,63746883,up
SLC27A4,2866.16908349802,-0.201438005435475,0.0509059411052964,-3.95706279192071,7.58769905286548e-05,0.000386122968126,chr9,128360489,128360491,down
USP36,3007.61975554586,0.147763451779303,0.0499425933490408,2.95866597768777,0.0030897380329782,0.0111120781541376,chr17,78798420,78798422,up
UQCRHL,9528.53838606401,-0.158279999263299,0.0251638743510644,-6.28996938448805,3.17528587576126e-10,3.1304984785256603e-09,chr1,15807374,15807376,down
ZNF512,10725.5385750078,0.126917593045229,0.0233821454657593,5.42797038154975,5.69984954114026e-08,4.50753702677591e-07,chr2,27621459,27621461,up
SACS,69898.3362833092,0.164057880540222,0.0092189558203894,17.7957117635142,7.62918487544061e-71,6.00586387138853e-69,chr13,23330136,23330138,up
RNF31,3488.81007966218,-0.124557415682264,0.0456157586494791,-2.7305786283067,0.0063223249589,0.0209094163238648,chr14,24160571,24160573,down
CARNS1,634.776445018687,-0.326462766377767,0.110796941518086,-2.94649619298812,0.0032139637531222,0.0114951934419266,chr11,67424599,67424601,down
CHSY1,15159.2743442403,-0.201977505592057,0.0199542688834415,-10.1220198430654,4.41214898172525e-24,1.07288870792748e-22,chr15,101177388,101177390,down
BMPR2,49705.3353047913,-0.165538031918042,0.0105443324647274,-15.6992424576705,1.53058870033784e-55,8.868879580730821e-54,chr2,202559944,202559946,down
STARD5,214.169942558932,-0.470201252969581,0.187354639563887,-2.50968566385166,0.0120838673470837,0.0367299610645464,chr15,81313256,81313258,down
ZNF184,8232.53617470694,0.150527124184567,0.0277561461073663,5.42319973393633,5.85415155518423e-08,4.62252585059051e-07,chr6,27451303,27451305,up
DYNLL2,15445.2529348977,-0.105367103528001,0.0196695862816603,-5.35685408016154,8.46834569848735e-08,6.58006502504099e-07,chr17,58089277,58089279,down
CENPT,2410.31442347719,0.142777927218608,0.0564253984574206,2.5303840313392,0.0113937742924226,0.0349183562516694,chr16,67828267,67828269,up
FASTKD5,7237.46606361175,0.185792780520198,0.0301331066294168,6.16573600608512,7.01560464565637e-10,6.684121614416011e-09,chr20,3146776,3146778,up
COA4,6378.5385774055,0.120633292832769,0.031506839334784,3.8287970288276,0.0001287711508738,0.0006290053051304,chr11,73873115,73873117,up
GDF11,3779.44058528856,0.163449710956345,0.0427783427200017,3.82085187418729,0.0001329915132493,0.0006475909768876,chr12,55749880,55749882,up
DYNLT1,3909.20477483682,-0.125310213802512,0.0420282893726173,-2.98156826444989,0.0028677610352353,0.0104171035320934,chr6,158637130,158637132,down
ZNF618,5735.39707125635,-0.115645798830707,0.0346872290611689,-3.33395898031441,0.0008561928330607,0.0035296158923347,chr9,114050165,114050167,down
PTPRA,30550.4232079521,-0.141632279667101,0.0132828865397926,-10.662763642737,1.52011984494728e-26,4.178855030545541e-25,chr20,3038131,3038133,down
TMEM51,359.60929610708,0.37214044720407,0.143157609747505,2.59951565173821,0.009335542110307,0.0293254927193381,chr1,15219741,15219743,up
AHSA2,3420.66556516274,0.119096587408401,0.0457103450654624,2.6054624448326,0.0091750331275828,0.0288911598706331,chr2,61186784,61186786,up
ZNF528-AS1,1011.48750080258,0.254592216720202,0.0841855773993877,3.02417854203675,0.0024930926025864,0.0091954175098237,chr19,52397462,52397757,up
EFTUD1,13651.8374430118,0.135469109100445,0.0208156670415255,6.50803593419302,7.613970750562029e-11,7.890888436769311e-10,chr15,82130373,82130375,up
MRPS18C,5689.26858184401,0.283431513653772,0.0341578139607811,8.29770646269106,1.06140536287062e-16,1.7269441953094301e-15,chr4,83461027,83461029,up
BVES,1905.71785173694,-0.167471840189272,0.0632864668580042,-2.64625043083901,0.0081389537259999,0.0259856353394429,chr6,105101089,105101091,down
BCKDK,4194.75400365238,-0.154093489131197,0.0402880690933613,-3.82479211833432,0.0001308824763167,0.0006383182598087,chr16,31112029,31112031,down
LTBP4,975.563854129241,-0.248826558592376,0.09230622834688,-2.69566380350094,0.0070248528729738,0.0229455955010567,chr19,40629548,40629550,down
DDIT3,2098.09672380208,0.212001274652028,0.0610195656966036,3.47431634807306,0.0005121568251239,0.0022211987849767,chr12,57516809,57516811,up
PCAT1,2744.56494013289,0.395671108134356,0.0520069477283686,7.60804325993019,2.78276706326225e-14,3.85555468578388e-13,chr8,127019644,127021014,up
ICK,25143.5324043558,0.102446132260718,0.0153197489418224,6.68719393834476,2.27490319553543e-11,2.4744533223175603e-10,chr6,53005149,53005151,up
APPL1,40323.7747306779,0.177868045451415,0.011825986952937,15.0404398515966,3.9889083853044e-51,2.09343821554679e-49,chr3,57269685,57269687,up
LOC100130872,729.799895142717,-0.499774889369926,0.104471571905705,-4.78383621738763,1.71980836560294e-06,1.11974323285936e-05,chr4,1208576,1208962,down
WNT7B,1108.34141960022,-0.564535016563786,0.0867574639520396,-6.50704839500457,7.664172744207209e-11,7.932473856991831e-10,chr22,45922856,45922858,down
KCTD5,5521.96939107418,0.147733953013194,0.0362288057006298,4.07780356421261,4.54631512481426e-05,0.0002383565888008,chr16,2707325,2707327,up
ZNF490,10659.0564602603,0.137816469060475,0.0243450425098112,5.66096645774735,1.50522849214002e-08,1.26071985529213e-07,chr19,12580485,12580487,up
ZNF180,1369.20538535718,0.179775819933916,0.0721862396587901,2.490444450129,0.0127583438217936,0.0384799352071009,chr19,44476402,44476404,up
TOR1B,6159.17038838508,0.132611017415595,0.033638894703207,3.94219306506979,8.07399414026011e-05,0.0004082871451407,chr9,129809581,129809583,up
ALKBH5,40528.3561553185,-0.118274305863002,0.0126681181892893,-9.33637530813391,9.96885001727331e-21,2.07455894818744e-19,chr17,18208394,18208396,down
FZD6,16852.4666762852,0.118024358407573,0.018715787467069,6.30613906121984,2.86082019515135e-10,2.83301171422009e-09,chr8,103331507,103331509,up
SNRPB2,12588.7513235161,0.161312299161766,0.0216986416109938,7.43421187619579,1.05193245271588e-13,1.3930731640172e-12,chr20,16741003,16741005,up
HPS5,10692.5152688286,0.112727229406646,0.0233771417165685,4.82211344626237,1.42045115826592e-06,9.37365461638056e-06,chr11,18279882,18279884,up
RNF41,23722.8976839058,-0.185221768508409,0.0151317023210129,-12.2406431595735,1.88532700415314e-34,6.57418165855369e-33,chr12,56221760,56221931,down
NOB1,6464.40379614189,0.191896515058785,0.031399176717517,6.11151422170025,9.86902056263204e-10,9.283550000588141e-09,chr16,69742332,69742334,up
RAP1B,9959.59145592465,0.210348028492291,0.0244935554046282,8.58789281577898,8.857884530765879e-18,1.5495830098883001e-16,chr12,68657185,68657187,up
OTUB2,2451.5890017073,0.14948010361917,0.0556357959390784,2.68676130351135,0.0072148490919676,0.0234580418849603,chr14_KI270847v1_alt,1160482,1160484,up
CCDC28B,1691.74820916038,0.166977949641405,0.0656169093177254,2.54473963156168,0.0109359246987214,0.0337407478778644,chr1,32204796,32204798,up
KIF22,4840.44485918549,-0.144257412206573,0.0388731289603713,-3.7109802082985,0.0002064582472018,0.0009684215164417,chr16,29805308,29805310,down
ARHGAP21,20875.1185525879,0.159107831139594,0.0170915470672712,9.30915326233232,1.28855468231256e-20,2.6531970717577203e-19,chr10,24584412,24584414,up
SIM2,2124.59513780495,-0.156808821207678,0.0590162917188907,-2.65704293917003,0.007882940182741,0.02529258720222,chr21,36748090,36748092,down
TNKS2-AS1,86.1664805268092,-1.03061519070937,0.354581719066697,-2.90656606161785,0.003654197298083,0.0128835044752818,chr10,91797813,91798196,down
NCAPD3,15378.7287241973,-0.135495197502902,0.0193426107122189,-7.00501082913842,2.46966731455078e-12,2.8834984593185797e-11,chr11,134152944,134152946,down
ARHGAP32,19826.6558337165,0.148249913461109,0.0174921970687042,8.47520256482517,2.34670845947181e-17,4.0063685386404297e-16,chr11,128968907,128968909,up
AARS2,6006.83842771935,0.127066418759902,0.0344428271047211,3.6891982871663,0.0002249618394061,0.0010482750944167,chr6,44300547,44300549,up
PSEN2,6451.41996797888,-0.150920799561081,0.0312462009285224,-4.83005277685826,1.36496866062547e-06,9.03046116857777e-06,chr1,226895577,226895579,down
HIST1H3B,8146.86657641818,-0.355353935534746,0.028110677878384,-12.6412439099521,1.25059648964288e-36,4.7544018253813703e-35,chr6,26031650,26031652,down
JUP,10829.0562734755,-0.208233679778469,0.0233211031764082,-8.92898068343179,4.2995193210334e-19,8.09379319528352e-18,chr17,41755744,41755746,down
HCFC1,12200.9469457694,-0.139882437789323,0.0224016677926116,-6.24428676848153,4.25738278396604e-10,4.165714089998661e-09,chrX,153949347,153949349,down
ABCG1,3239.48062868196,0.251970738745908,0.0465980082875257,5.40732851050548,6.39717447346193e-08,5.02584468335943e-07,chr21,42296390,42296392,up
LRRC58,67587.07488282,0.227550106165231,0.0096825058813376,23.5011585796005,3.9689854483356297e-122,6.00626953235024e-120,chr3,120331200,120331202,up
UBE2G1,19587.5389031844,-0.255885151479118,0.018473171181348,-13.8517176594715,1.2420605177844699e-43,5.5472771606609194e-42,chr17,4282835,4282837,down
FIP1L1,11542.9863507766,0.230660522112815,0.0236073720597107,9.77069881092226,1.50410991792051e-22,3.4630075761635e-21,chr4,53459447,53459449,up
SNHG8,6960.82952352937,-0.179864712185958,0.0304472936390095,-5.90741214370242,3.4752355480195202e-09,3.09004543565204e-08,chr4,118279624,118279823,down
PEX11A,4739.85229875843,0.123744992280967,0.0395200625280892,3.13119424325341,0.0017409696792843,0.006669081934383,chr15,89683377,89683379,up
RLN1,6031.81079768823,-0.129066511099151,0.035098424638331,-3.67727362208153,0.0002357401278438,0.0010937455260396,chr9,5335251,5335253,down
MAP2K7,3275.51584791962,0.117853446272373,0.0464863717921383,2.53522573883265,0.0112374884945105,0.0344800655834519,chr19,7912429,7912431,up
RPS19,44513.788742289,0.142944375502697,0.0117068230797622,12.2103472930933,2.7371828699695797e-34,9.459971040846069e-33,chr19,41871375,41871377,up
ADAM15,14673.0662850447,-0.102204070641417,0.0201410640888795,-5.07441266213177,3.88694707200857e-07,2.76647689549761e-06,chr1,155062500,155062502,down
SLF2,7066.77987084199,0.15357670569829,0.0319801944979867,4.80224426739988,1.56897131665457e-06,1.02797628889007e-05,chr10,100913300,100913302,up
IFT57,14810.5552794164,-0.167409186617237,0.0202374375785614,-8.2722521548174,1.3145192201372e-16,2.1232550346402603e-15,chr3,108162477,108162479,down
PRKCE,1251.52997607079,0.301394814244377,0.0763050416231883,3.94986763433972,7.8194423580528e-05,0.0003971379864287,chr2,46184879,46184881,up
ARL8B,12282.7076802487,0.101439091726128,0.0228669897843201,4.4360491994309,9.16249155818586e-06,5.3549214817189e-05,chr3,5178711,5178713,up
FAM84B,17121.1679810616,0.115515408433388,0.0184797365735234,6.25092289458776,4.08034296502975e-10,3.994994082658211e-09,chr8,126556457,126556459,up
RNASET2,7009.97849089895,-0.125264247450437,0.030787209498934,-4.06871065904086,4.72740084907497e-05,0.0002471854982708,chr6,166929588,166929590,down
CCDC83,794.457634896521,0.338618254726116,0.09531255824661,3.55271394405322,0.0003812788331784,0.0016946088316943,chr11,85919508,85919510,up
ANKRD52,7178.25605652654,-0.14189483081593,0.0308168944242149,-4.60444939268228,4.13558565724847e-06,2.550905169748e-05,chr12,56243142,56243144,down
NDUFAF2,5790.81740353954,0.178747146491181,0.0341528054205306,5.23374710481994,1.66107685207964e-07,1.24596751171152e-06,chr5,61152953,61152955,up
ZNF766,17804.5122127207,0.20149303509228,0.0181157601917455,11.1225271785222,9.74712341214363e-29,2.83978341355295e-27,chr19,52291196,52291198,up
FIGNL1,18079.7181688164,0.178086300993716,0.0178220343591505,9.99247882732763,1.64417815088075e-23,3.91264195996615e-22,chr7,50445263,50445265,up
WDR43,20428.274047918,0.148942274964494,0.0164703549974911,9.0430518945816,1.5235750262851102e-19,2.94274646031054e-18,chr2,28946777,28946779,up
HBEGF,767.826857521636,0.473786387008863,0.0974774498416844,4.860471706824,1.17106380480803e-06,7.83406503242177e-06,chr5,140334676,140334678,up
FMN1,148.522589955019,-1.0051545981061,0.23579193342371,-4.2628879771721,2.01801699002257e-05,0.0001123386815124,chr15_KI270905v1_alt,4988908,4988910,down
GOLGA8A,11117.1161424846,0.144906527943985,0.0237737018631642,6.09524460170453,1.0927023940360901e-09,1.02110025274823e-08,chr15,34437398,34437466,up
FTSJ2,6434.90103391776,0.141511087176681,0.0323994873944637,4.36769524942736,1.2556453029276e-05,7.19549387379874e-05,chr7,2235122,2235124,up
FAHD1,10888.4302564776,0.236151186514989,0.0231220621649864,10.2132407062114,1.72988655881789e-24,4.24625854996764e-23,chr16,1827902,1827904,up
EIF3F,12327.6365232018,-0.185660012616909,0.0215940659624519,-8.59773295773654,8.13062191353535e-18,1.42716220457518e-16,chr11,7996020,7996022,down
TBC1D1,14180.7867988635,-0.391664170557011,0.0203429987886258,-19.2530203942203,1.3316800949923298e-82,1.26566449028326e-80,chr4,38137333,38137335,down
NUDT4P2,20373.1651059877,0.622675537111814,0.156309319472859,3.98361108097545,6.78759224236961e-05,0.0003479059529161,chr1,148748556,148752389,up
TMEM205,14079.709923698,0.14039543177558,0.0204846593430407,6.85368643063507,7.1970750210611895e-12,8.07637209166888e-11,chr19,11342815,11342817,up
RNU4-2,1534.63947788993,0.498968635870697,0.0687180983330731,7.26109493676938,3.83969321324286e-13,4.85002415841301e-12,chr12,120291763,120291903,up
RCOR3,7715.4413302684,-0.277173219542745,0.0289279620446884,-9.58149831345061,9.56471611704806e-22,2.0968386795559502e-20,chr1,211313766,211313768,down
PPIG,11459.2744256596,0.232421344109062,0.0224228457450708,10.3653812166172,3.56334738158215e-25,9.15022992367726e-24,chr2,169637521,169637523,up
ZDHHC6,3953.8625146044,0.141360139081347,0.0417859261559633,3.38296053445673,0.0007170893625958,0.0030127417506148,chr10,112430804,112430806,up
VAMP8,6302.06826832019,0.134462414038316,0.032235340287866,4.17127329314808,3.02902317014847e-05,0.0001634246595815,chr2,85581714,85581716,up
MYH10,120181.931759803,0.18457769421239,0.0073658420510357,25.0586006234596,1.40693775314989e-138,2.57999279509969e-136,chr17,8475804,8475806,up
TBC1D4,12882.3389163418,-0.25501966666909,0.0215637937637955,-11.8262894489955,2.85484955894227e-32,9.30931800737096e-31,chr13,75286792,75286794,down
ZNF598,3068.71990802519,-0.129967636443614,0.0484821521479028,-2.68073158235894,0.0073461414534761,0.0238104193876759,chr16,1998232,1998234,down
GEMIN5,6600.51490348442,0.122274165509841,0.033822076125771,3.6152176186687,0.0003000954267263,0.0013577902514903,chr5,154888210,154888212,up
ZNHIT6,3496.96303499257,0.159622571313918,0.0443584583646036,3.59846976650774,0.0003200950529394,0.00143999748912,chr1,85654058,85654060,up
IPO13,5644.96121400541,-0.163742974702401,0.0342022466328995,-4.78749178262737,1.68878650397582e-06,1.10138557478958e-05,chr1,43967680,43967682,down
EGFR,12310.1575004766,-0.31885820371966,0.0226224455813231,-14.0947716096136,4.08968811964874e-45,1.89720145002872e-43,chr7,55156841,55156843,down
RNF38,3961.76447091165,-0.153461435867769,0.042619583230084,-3.60072586912218,0.000317330018598,0.0014297252650444,chr9,36339752,36339754,down
ABHD10,18296.4709280683,0.107563708418062,0.0174394835030227,6.16782649551626,6.923505189489101e-10,6.6044476981986905e-09,chr3,111991377,111993368,up
PGBD2,4889.86810227477,0.243572405113335,0.0368648512147612,6.60717179338038,3.9173137565379493e-11,4.17641378407367e-10,chr1,248918361,248918363,up
PTPRJ,6966.25911543615,-0.427701670728759,0.0303754185221493,-14.0805194310948,5.00406250471927e-45,2.3144902748088798e-43,chr11,48167360,48167362,down
CUL2,8899.31552279146,-0.105483490386072,0.0266443111030146,-3.95894981027064,7.52800530200344e-05,0.0003834608452363,chr10,35010311,35010313,down
NDUFA3,1669.37154986768,-0.2236448038782,0.0652977535914305,-3.42499996673011,0.0006147994958964,0.0026240086918231,chr19_KI270938v1_alt,81320,81322,down
DDX52,18928.1863540869,0.225545434225996,0.017237024465388,13.0849401924846,4.01476061326167e-39,1.6381694680342801e-37,chr17_KI270857v1_alt,1853406,1853408,up
PNKP,1951.74060700248,0.164652344734685,0.0613399065009,2.6842614233895,0.0072690242617691,0.0236046419100409,chr19,49861248,49861250,up
ADH1C,74.1636193634526,-1.03475972821894,0.347191052499882,-2.98037556200931,0.002878951805006,0.0104504475511478,chr4,99352658,99353045,down
QTRTD1,9689.68189223593,0.171128957774258,0.0248545909779454,6.885205148864,5.770431587333699e-12,6.5366073511461e-11,chr3,114085902,114085904,up
ARHGEF26,23182.5652133234,-0.85654083457876,0.0162385109871458,-52.7474985395391,0.0,0.0,chr3_KI270777v1_alt,26570,26572,down
PYCRL,1265.30051807613,-0.241845564582046,0.0755042290652605,-3.20307309373375,0.0013596946584367,0.0053430778985999,chr8_KI270816v1_alt,95740,95742,down
PER1,413.826604538148,-1.1951232303014,0.139636428790895,-8.55882122344375,1.14027377995004e-17,1.98364368393764e-16,chr17,8141068,8141070,down
SIPA1L2,7650.08884728501,-0.211300811623168,0.029439702539609,-7.177409871546,7.10444615224587e-13,8.78168137787917e-12,chr1,232399127,232399129,down
DHFR,16520.5138707867,0.129707268267659,0.0194809826493802,6.65814813359968,2.7729922135253398e-11,2.9891168487012103e-10,chr5,80629087,80629089,up
FAM129A,5506.75064093142,-0.112633115045313,0.0356624843336299,-3.15830815350965,0.0015868771839189,0.0061285071025133,chr1,184794977,184794979,down
PGR,297.399230640155,0.630321876554463,0.158486019456129,3.97714497920711,6.97476438792102e-05,0.0003569626039672,chr11,101039116,101039118,up
EIF2B4,4371.3373802742,0.140825156953637,0.0393839339393158,3.57570061869962,0.0003492911961294,0.0015604476566553,chr2,27364400,27364402,up
ST14,13497.4072967698,-0.19946662213579,0.0208583524587481,-9.56291358726814,1.14487327210433e-21,2.49233794585059e-20,chr11,130209821,130209823,down
KDELC1,1338.83670755346,0.211904892593486,0.0730620026973045,2.90034333539154,0.0037275412049462,0.0131065158496499,chr13,102784495,102784497,up
KIAA1522,12472.7129233051,-0.100239986913705,0.0215876088667744,-4.64340388656869,3.42715460118911e-06,2.13847312925279e-05,chr1,32772885,32772887,down
ERRFI1,8762.03216995577,-0.432563818276268,0.0265651779037807,-16.2831139261712,1.30078024768019e-59,8.17550875830289e-58,chr1,8013210,8013212,down
ATF7IP,14090.6921058071,0.102679956915705,0.0200011460512115,5.13370367141962,2.84095278969959e-07,2.06635236271804e-06,chr12,14498071,14498073,up
SCARNA12,15389.4330975976,0.235916488221582,0.0203416822496838,11.5976882012917,4.23360430960194e-31,1.34397536402781e-29,chr12,6967337,6967606,up
MRPL23,5595.2032866995,-0.141489846653544,0.0353390394257449,-4.00378303860934,6.233753891569e-05,0.000320890098771,chr11_KI270721v1_random,11613,11615,down
EXOC2,6749.15346719301,0.102662634951105,0.0318775569816588,3.2205301996691,0.001279537107454,0.005061965709108,chr6,693019,693141,up
CCDC58,3727.22368313619,0.114728517875678,0.0441821784203645,2.59671482886406,0.0094120028698844,0.0295299695517087,chr3,122359869,122359871,up
CACNA1D,3393.57102384871,-0.142213108812035,0.0492835324658043,-2.88561110976999,0.0039065454061085,0.0136558249035688,chr3,53811404,53811406,down
SEMA4A,3810.41900979355,-0.113424941098454,0.0423265988730097,-2.67975561747252,0.0073675926971552,0.0238501905234806,chr1,156176995,156176997,down
FKBP9P1,2840.45831364151,0.156628807088594,0.0496980211053375,3.15161053911205,0.0016237268967647,0.006256868019746,chr7,55688982,55689460,up
KCNAB2,2034.52420331587,-0.160387969295155,0.0612633621458942,-2.61800795250517,0.0088444743878221,0.0279462441279107,chr1,6098572,6098574,down
SESTD1,4150.70161373224,-0.100740846487334,0.0413327297553034,-2.43731413540156,0.0147968188001911,0.0437892566239944,chr2,179109899,179109901,down
MUM1,6365.36231242269,0.12345865124457,0.0321930857556346,3.83494307385436,0.00012559337924,0.000615411506512,chr19,1376574,1376576,up
FLJ20021,5264.19603560552,-0.123230194049048,0.0376746882635698,-3.27090149192309,0.0010720524643352,0.0043223180966357,chr4,101348324,101348883,down
BRD2,26886.4889635523,-0.163458292176606,0.0144831534889845,-11.2860981761277,1.53709806430069e-29,4.59860797087425e-28,chr6_GL000256v2_alt,4429973,4429975,down
GPAA1,3125.51471607713,-0.14966072088942,0.0471710332924283,-3.1727250908757,0.0015101544531834,0.0058583318720185,chr8,144086123,144086125,down
DNAJC27-AS1,555.163231051258,0.37350263404664,0.115250898473134,3.24077850146832,0.001192037676091,0.0047556414786873,chr2,25035273,25039696,up
LAMC1,104257.499944083,-0.248352660468071,0.0081657800723646,-30.4138316568883,3.6053859742317104e-203,9.52494087802537e-201,chr1,183142788,183142790,down
NEK1,12155.9108465529,0.145399797644659,0.0222308602558665,6.540448546353,6.13345968841285e-11,6.42056656570122e-10,chr4,169394510,169394512,up
EFCAB14,58258.0918434049,0.102018629410529,0.0099201955162261,10.2839333401908,8.325882147386451e-25,2.08642323201467e-23,chr1,46678461,46678463,up
CDC37L1,9416.00007993796,0.105835816178489,0.0272987692011974,3.87694461235443,0.000105776425746,0.0005247412947499,chr9,4706110,4706112,up
TYW3,12941.5286166191,0.145215053225328,0.0211443915067915,6.86778114086121,6.520815709163099e-12,7.359880844223409e-11,chr1,74763894,74766676,up
MRPL18,8805.46108080168,0.158746467741603,0.0262651428887948,6.04399787253116,1.5034149412947202e-09,1.3932062241356e-08,chr6,159798121,159798123,up
AIM1,2204.10955532,-0.323470676450033,0.0607326610718789,-5.32614034592024,1.00321627436603e-07,7.72585576509058e-07,chr6,106568564,106568566,down
ARHGEF35,4090.8241353421,0.123407765499659,0.0414010144841191,2.98079085832538,0.0028750506882972,0.0104387176982271,chr7,144186929,144186931,up
PCNXL3,7377.1677091124,-0.166003341843424,0.0295819974435335,-5.61163397300313,2.00425028615065e-08,1.65906793469093e-07,chr11,65636976,65636978,down
DNAJC24,2588.80588729503,0.13680620003265,0.0538183272928701,2.54200022397898,0.0110220102882049,0.033939169174684,chr11,31430399,31430401,up
NAMPT,38402.0927377356,0.165063879920886,0.012874073423368,12.8214182483436,1.24403953509649e-37,4.8598607101626295e-36,chr7,106251083,106251085,up
SVBP,2395.7119738273,0.165138457941382,0.0567064934539252,2.91216133961023,0.0035893718581091,0.0126780000705013,chr1,42807414,42807416,up
POLR2F,4033.3614404036,-0.146384066095823,0.0410746051358531,-3.56385814572438,0.0003654434985147,0.0016288726941232,chr22,37967713,37967715,down
C4orf29,4140.87476033975,0.192044769916433,0.0413727824204071,4.64181422378078,3.45363312177931e-06,2.15241021468109e-05,chr4,128030674,128030676,up
SLC16A9,3569.894831164,-0.144667527288184,0.0451528181209677,-3.20395344761448,0.0013555439282283,0.0053301874897314,chr10,59652772,59652774,down
SUSD6,12566.1284382736,0.116398631728001,0.0225940754239454,5.15173245835237,2.58091053978474e-07,1.88778285235217e-06,chr14,69710977,69710979,up
MEAF6,16781.2562033554,0.113455428560598,0.0181863701863707,6.23848670174023,4.41824175326132e-10,4.31228141565962e-09,chr1,37514657,37514819,up
FLJ31104,608.287143190606,0.417267287769934,0.113654721251783,3.67135903527974,0.0002412641350744,0.0011149078189756,chr5,56001749,56003647,up
MKLN1-AS,674.229843852999,-0.289389172621878,0.104739951718359,-2.76293017014207,0.0057285020642254,0.0191568679843556,chr7,131327615,131327779,down
ARID4B,20764.7129349013,0.122235558376711,0.0162856968012022,7.50570023922389,6.11010929876951e-14,8.24573797748228e-13,chr1,235168525,235168527,up
TMEM147,5377.53693883845,-0.100349540747717,0.0362123393482568,-2.77114217291094,0.0055860030788997,0.0187124500302623,chr19,35547445,35547447,down
ANKRD20A12P,1898.16064852545,0.385184404578445,0.0610484817085741,6.30948377090183,2.79967721089245e-10,2.7759903744389703e-09,chr4_GL000008v2_random,177527,178171,up
PIP4K2A,4268.76231337353,-0.157711146234145,0.0412308401335542,-3.82507719278311,0.0001307311177277,0.0006379793149727,chr10,22537201,22537203,down
GPBAR1,39.1191753129595,-1.37372203754808,0.4980125091981,-2.75840869893016,0.005808352803534,0.0194155683355533,chr2,218263715,218263717,down
